"OID","Country or Area","Year","Description","Magnitude","Value"
"62491F..ZF...","CAPE VERDE","1981","GOVERNMENT CONSUMPTION EXPEND.","ESCUDOS","1028400000"
"62491F..ZF...","CAPE VERDE","1980","GOVERNMENT CONSUMPTION EXPEND.","ESCUDOS","842400000"
"62491F..ZF...","CAPE VERDE","1979","GOVERNMENT CONSUMPTION EXPEND.","ESCUDOS","649000000"
"62491F..ZF...","CAPE VERDE","1978","GOVERNMENT CONSUMPTION EXPEND.","ESCUDOS","628000000"
"62491F..ZF...","CAPE VERDE","1977","GOVERNMENT CONSUMPTION EXPEND.","ESCUDOS","498000000"
"62491F..ZF...","CAPE VERDE","1976","GOVERNMENT CONSUMPTION EXPEND.","ESCUDOS","368000000"
"62491F..ZF...","CAPE VERDE","1973","GOVERNMENT CONSUMPTION EXPEND.","ESCUDOS","124000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","2005","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","74216000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","2004","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","69999000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","2003","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","68613000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","2002","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","95559000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","2001","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","95699000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","2000","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","106029000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1999","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","104511000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1998","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","65402000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1997","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","64881000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1996","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","66538000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1995","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","83029000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1994","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","77898000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1993","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","55221000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1992","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","64006000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1991","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","64619000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1990","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","60328000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1989","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","62200000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1988","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","60700000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1987","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","63000000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1986","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","60600000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1985","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","58800000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1977","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","20700000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1976","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","17600000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1975","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","15900000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1974","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","13700000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1973","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","11800000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1972","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","11000000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1971","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","10500000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1970","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","10500000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1969","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","9800000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1968","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","9500000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1967","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","8900000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1966","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","8300000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1965","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","8200000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1964","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","11300000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1963","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","9700000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1962","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","10200000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1961","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","9900000000"
"62691F..ZF...","CENTRAL AFRICAN REP.","1960","GOVERNMENT CONSUMPTION EXPEND.","CFA FRANCS","9500000000"
"22891F..ZF...","CHILE","2008","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","10598800000000"
"22891F..ZF...","CHILE","2007","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","9424350000000"
"22891F..ZF...","CHILE","2006","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","8200460000000"
"22891F..ZF...","CHILE","2005","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","7317460000000"
"22891F..ZF...","CHILE","2004","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","6655430000000"
"22891F..ZF...","CHILE","2003","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","6146220000000"
"22891F..ZF...","CHILE","2002","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","5943920000000"
"22891F..ZF...","CHILE","2001","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","5480770000000"
"22891F..ZF...","CHILE","2000","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","5053860000000"
"22891F..ZF...","CHILE","1999","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","4603830000000"
"22891F..ZF...","CHILE","1998","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","4197120000000"
"22891F..ZF...","CHILE","1997","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","3860480000000"
"22891F..ZF...","CHILE","1996","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","3426050000000"
"22891F..ZF...","CHILE","1995","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","2938540000000"
"22891F..ZF...","CHILE","1994","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","2420130000000"
"22891F..ZF...","CHILE","1993","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","2017940000000"
"22891F..ZF...","CHILE","1992","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","1617510000000"
"22891F..ZF...","CHILE","1991","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","1267310000000"
"22891F..ZF...","CHILE","1990","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","901900000000"
"22891F..ZF...","CHILE","1989","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","741800000000"
"22891F..ZF...","CHILE","1988","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","613344000000"
"22891F..ZF...","CHILE","1987","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","494103000000"
"22891F..ZF...","CHILE","1986","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","430168000000"
"22891F..ZF...","CHILE","1985","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","355797000000"
"22891F..ZF...","CHILE","1984","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","273820000000"
"22891F..ZF...","CHILE","1983","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","220670000000"
"22891F..ZF...","CHILE","1982","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","190070000000"
"22891F..ZF...","CHILE","1981","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","167433000000"
"22891F..ZF...","CHILE","1980","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","133886000000"
"22891F..ZF...","CHILE","1979","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","110395000000"
"22891F..ZF...","CHILE","1978","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","70346600000"
"22891F..ZF...","CHILE","1977","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","41939000000"
"22891F..ZF...","CHILE","1976","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","17990000000"
"22891F..ZF...","CHILE","1975","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","5559880000"
"22891F..ZF...","CHILE","1974","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","1448400000"
"22891F..ZF...","CHILE","1973","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","150836000"
"22891F..ZF...","CHILE","1972","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","37709000"
"22891F..ZF...","CHILE","1971","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","19381000"
"22891F..ZF...","CHILE","1970","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","12588000"
"22891F..ZF...","CHILE","1969","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","7629000"
"22891F..ZF...","CHILE","1968","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","5244000"
"22891F..ZF...","CHILE","1967","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","3815000"
"22891F..ZF...","CHILE","1966","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","2951000"
"22891F..ZF...","CHILE","1965","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","1972000"
"22891F..ZF...","CHILE","1964","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","1253000"
"22891F..ZF...","CHILE","1963","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","833000"
"22891F..ZF...","CHILE","1962","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","628000"
"22891F..ZF...","CHILE","1961","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","505000"
"22891F..ZF...","CHILE","1960","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","442000"
"22891F..ZF...","CHILE","1959","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","400000"
"22891F..ZF...","CHILE","1958","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","300000"
"22891F..ZF...","CHILE","1957","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","200000"
"22891F..ZF...","CHILE","1956","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","200000"
"22891F..ZF...","CHILE","1955","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","100000"
"22891F..ZF...","CHILE","1954","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","67739.2"
"22891F..ZF...","CHILE","1953","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","41297.9"
"22891F..ZF...","CHILE","1952","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","32803.5"
"22891F..ZF...","CHILE","1951","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","21688.1"
"22891F..ZF...","CHILE","1950","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","17929.4"
"22891F..ZF...","CHILE","1949","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","12448.8"
"22891F..ZF...","CHILE","1948","GOVERNMENT CONSUMPTION EXPEND.","CHILEAN PESOS","9804.7"
"92491F..ZF...","CHINA,P.R.: MAINLAND","2008","GOVERNMENT CONSUMPTION EXPEND.","YUAN","4072040000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","2007","GOVERNMENT CONSUMPTION EXPEND.","YUAN","3519090000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","2006","GOVERNMENT CONSUMPTION EXPEND.","YUAN","3011840000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","2005","GOVERNMENT CONSUMPTION EXPEND.","YUAN","2660520000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","2004","GOVERNMENT CONSUMPTION EXPEND.","YUAN","2319940000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","2003","GOVERNMENT CONSUMPTION EXPEND.","YUAN","2061510000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","2002","GOVERNMENT CONSUMPTION EXPEND.","YUAN","1911990000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","2001","GOVERNMENT CONSUMPTION EXPEND.","YUAN","1766510000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","2000","GOVERNMENT CONSUMPTION EXPEND.","YUAN","1566140000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1999","GOVERNMENT CONSUMPTION EXPEND.","YUAN","1371650000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1998","GOVERNMENT CONSUMPTION EXPEND.","YUAN","1235890000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1997","GOVERNMENT CONSUMPTION EXPEND.","YUAN","1121910000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1996","GOVERNMENT CONSUMPTION EXPEND.","YUAN","996360000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1995","GOVERNMENT CONSUMPTION EXPEND.","YUAN","837850000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1994","GOVERNMENT CONSUMPTION EXPEND.","YUAN","739800000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1993","GOVERNMENT CONSUMPTION EXPEND.","YUAN","548780000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1992","GOVERNMENT CONSUMPTION EXPEND.","YUAN","420320000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1991","GOVERNMENT CONSUMPTION EXPEND.","YUAN","336130000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1990","GOVERNMENT CONSUMPTION EXPEND.","YUAN","263960000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1989","GOVERNMENT CONSUMPTION EXPEND.","YUAN","235160000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1988","GOVERNMENT CONSUMPTION EXPEND.","YUAN","197140000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1987","GOVERNMENT CONSUMPTION EXPEND.","YUAN","167850000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1986","GOVERNMENT CONSUMPTION EXPEND.","YUAN","151970000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1985","GOVERNMENT CONSUMPTION EXPEND.","YUAN","129890000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1984","GOVERNMENT CONSUMPTION EXPEND.","YUAN","110430000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1983","GOVERNMENT CONSUMPTION EXPEND.","YUAN","89530000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1982","GOVERNMENT CONSUMPTION EXPEND.","YUAN","81190000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1981","GOVERNMENT CONSUMPTION EXPEND.","YUAN","73360000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1980","GOVERNMENT CONSUMPTION EXPEND.","YUAN","67670000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1979","GOVERNMENT CONSUMPTION EXPEND.","YUAN","62220000000"
"92491F..ZF...","CHINA,P.R.: MAINLAND","1978","GOVERNMENT CONSUMPTION EXPEND.","YUAN","48000000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","2009","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","142307000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","2008","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","139373000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","2007","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","130404000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","2006","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","123033000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","2005","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","121435000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","2004","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","127327000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","2003","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","130151000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","2002","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","131291000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","2001","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","128866000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","2000","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","120172000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1999","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","119993000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1998","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","116550000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1997","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","112751000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1996","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","103541000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1995","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","93624000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1994","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","83148000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1993","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","72283000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1992","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","63785000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1991","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","51285000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1990","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","43132000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1989","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","36161000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1988","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","29937000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1987","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","25667000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1986","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","22839000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1985","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","19748000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1984","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","18024000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1983","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","16334000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1982","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","14546000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1981","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","12210000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1980","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","8706000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1979","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","6755000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1978","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","5436000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1977","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","4655000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1976","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","4007000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1975","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","3493000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1974","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","3171000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1973","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","2558000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1972","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","2078000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1971","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","1741000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1970","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","1630000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1969","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","1412000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1968","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","1300000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1967","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","1199000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1966","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","1070000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1965","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","949000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1964","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","847000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1963","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","746000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1962","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","654000000"
"53291F..ZF...","CHINA,P.R.:HONG KONG","1961","GOVERNMENT CONSUMPTION EXPEND.","HONG KONG DOLLAR","619000000"
"54691F..ZF...","CHINA,P.R.:MACAO","2009","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","13738800000"
"54691F..ZF...","CHINA,P.R.:MACAO","2008","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","12117800000"
"54691F..ZF...","CHINA,P.R.:MACAO","2007","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","10959200000"
"54691F..ZF...","CHINA,P.R.:MACAO","2006","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","8991380000"
"54691F..ZF...","CHINA,P.R.:MACAO","2005","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","8402380000"
"54691F..ZF...","CHINA,P.R.:MACAO","2004","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","7200390000"
"54691F..ZF...","CHINA,P.R.:MACAO","2003","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","6830030000"
"54691F..ZF...","CHINA,P.R.:MACAO","2002","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","6322930000"
"54691F..ZF...","CHINA,P.R.:MACAO","2001","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","6108170000"
"54691F..ZF...","CHINA,P.R.:MACAO","2000","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","6045120000"
"54691F..ZF...","CHINA,P.R.:MACAO","1999","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","6918800000"
"54691F..ZF...","CHINA,P.R.:MACAO","1998","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","6182200000"
"54691F..ZF...","CHINA,P.R.:MACAO","1997","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","5877350000"
"54691F..ZF...","CHINA,P.R.:MACAO","1996","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","5335950000"
"54691F..ZF...","CHINA,P.R.:MACAO","1995","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","4791510000"
"54691F..ZF...","CHINA,P.R.:MACAO","1994","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","4159220000"
"54691F..ZF...","CHINA,P.R.:MACAO","1993","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","3589120000"
"54691F..ZF...","CHINA,P.R.:MACAO","1992","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","3113630000"
"54691F..ZF...","CHINA,P.R.:MACAO","1991","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","2909150000"
"54691F..ZF...","CHINA,P.R.:MACAO","1990","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","2367390000"
"54691F..ZF...","CHINA,P.R.:MACAO","1989","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","1820600000"
"54691F..ZF...","CHINA,P.R.:MACAO","1988","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","1342670000"
"54691F..ZF...","CHINA,P.R.:MACAO","1987","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","1048620000"
"54691F..ZF...","CHINA,P.R.:MACAO","1986","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","821812000"
"54691F..ZF...","CHINA,P.R.:MACAO","1985","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","702061000"
"54691F..ZF...","CHINA,P.R.:MACAO","1984","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","577462000"
"54691F..ZF...","CHINA,P.R.:MACAO","1983","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","427299000"
"54691F..ZF...","CHINA,P.R.:MACAO","1982","GOVERNMENT CONSUMPTION EXPEND.","PATACAS","368645000"
"23391F..ZF...","COLOMBIA","2008","GOVERNMENT CONSUMPTION EXPEND.","COLOMBIAN PESOS","78023600000000"
"23391F..ZF...","COLOMBIA","2007","GOVERNMENT CONSUMPTION EXPEND.","COLOMBIAN PESOS","71474200000000"
